#outputFile.write ("#Times: (GST) 3 hr interval data starting from Jan 01, 2014 \n")
#outputFile.write ("#0:Year \t #0:month \t #0:0.5 hour \t #0:time (30min) \t #1:Fortress_Powerline1 (mm h^-1) \t #2:prec_Fortress_Bonsai1 (mm hr^-1) \t #3:Marmot_Centennial_Ridge1 (mm hr^-1) \t #4:Fortress_Powerline2 (mm h^-1) \t #5:prec_Fortress_Bonsai2 (mm hr^-1) \t #5:Marmot_Centennial_Ridge2 \t \n")
2014 	 1 	 44 	 999444 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 45 	 999447 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 46 	 999450 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 47 	 999453 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 48 	 999456 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 49 	 999459 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 50 	 999462 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 51 	 999465 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 52 	 999468 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 53 	 999471 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 54 	 999474 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 55 	 999477 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 56 	 999480 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 57 	 999483 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 58 	 999486 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 59 	 999489 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 60 	 999492 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 61 	 999495 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 62 	 999498 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 63 	 999501 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 64 	 999504 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 65 	 999507 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 66 	 999510 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 67 	 999513 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 68 	 999516 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
